,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_be,ans_prob_obs_edit_subject_have,ans_prob_obs_edit_subject_do,ans_prob_obs_edit_subject_say,ans_prob_obs_edit_subject_go,ans_prob_obs_edit_subject_get,ans_prob_obs_edit_subject_can,ans_prob_obs_edit_subject_know,ans_prob_obs_edit_subject_will,ans_prob_obs_edit_subject_would,ans_prob_obs_edit_subject_make,ans_prob_obs_edit_subject_think,ans_prob_obs_edit_subject_see,ans_prob_obs_edit_subject_come,ans_prob_obs_edit_subject_take,ans_prob_obs_edit_subject_want,ans_prob_obs_edit_subject_could,ans_prob_obs_edit_subject_look,ans_prob_obs_edit_subject_use,ans_prob_obs_edit_subject_tell,ans_prob_obs_edit_subject_find,ans_prob_obs_edit_subject_give,ans_prob_obs_edit_subject_need,ans_prob_obs_edit_subject_should,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_try,ans_prob_obs_edit_subject_let,ans_prob_obs_edit_subject_call,ans_prob_obs_edit_subject_may,ans_prob_obs_edit_subject_mean,ans_prob_obs_edit_subject_feel,ans_prob_obs_edit_subject_ask,ans_prob_obs_edit_subject_talk,ans_prob_obs_edit_subject_keep,ans_prob_obs_edit_subject_leave,ans_prob_obs_edit_subject_put,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_help,ans_prob_obs_edit_subject_start,ans_prob_obs_edit_subject_become
90,90,The country of citizenship of Pinedjem I is,The country of citizenship of the father of Psusennes I is,Pinedjem I,the father of Psusennes I, Ancient Egypt,1.3701483112527058e-06,1.2204920494696125e-05,7.017188181634992e-06,1.1986267963948194e-05,3.3199426979990676e-05,7.886975254223216e-06,5.188262548472267e-06,1.1669711966533214e-05,1.5367299056379125e-05,1.0081772416015156e-05,1.0027316420746502e-05,6.625655259995256e-06,1.5106096725503448e-05,3.7477359001059085e-05,5.460209649754688e-06,1.6864341887412593e-05,2.927043169620447e-06,3.053371756323031e-06,1.483729101892095e-05,6.975309588597156e-06,1.5260884538292885e-05,1.801733742468059e-05,1.3693407709070016e-05,7.07450863046688e-06,1.5992198314052075e-05,1.442045049770968e-05,1.1676951544359326e-05,9.50279354583472e-06,3.712131046995637e-06,4.872562840319006e-06,8.434992196271196e-06,9.465285074838903e-06,2.400784069322981e-06,2.660749487404246e-06,9.58174769039033e-06,4.910751613351749e-06,1.9708463696588296e-06,4.247984634275781e-06,1.751022136886604e-05,6.374260465236148e-06,9.73319765762426e-06,1.2103104154448374e-06
91,91,"The place of death of Humphrey Stafford, 1st Duke of Buckingham is",The place of death of the father of Humphrey Stafford is,"Humphrey Stafford, 1st Duke of Buckingham",the father of Humphrey Stafford, Northampton,0.00019227615848649293,0.00016730277275200933,0.0001088508652173914,0.0003245949337724596,0.0001820852921810001,6.861439760541543e-05,0.0001744699402479455,0.0004739436262752861,0.00011027688742615283,0.0001376777363475412,9.369356848765165e-05,0.00014843510871287435,6.454696267610416e-05,0.00021151061810087413,0.00010894646402448416,0.00013233369099907577,8.16217579995282e-05,0.0009509993251413107,8.491701737511903e-05,9.691251761978492e-05,0.00045998499263077974,0.000154067252879031,0.0002424898266326636,3.854360693367198e-05,0.00018506053311284631,0.00015823492140043527,8.28504198580049e-05,0.0009148301323875785,4.6430457587121055e-05,8.501720003550872e-05,3.156111779389903e-05,0.00014079251559451222,0.00011764293594751507,6.7427426984068e-05,3.4487442462705076e-05,0.00012313967454247177,1.8774455384118482e-05,4.473320586839691e-05,7.934273162391037e-05,5.811802111566067e-05,0.0002524580340832472,1.5542573237325996e-05
92,92,The country of citizenship of Luis Bayón Herrera is,The country of citizenship of the director of Cuidado con las imitaciones is,Luis Bayón Herrera,the director of Cuidado con las imitaciones, Spanish,8.280746988020837e-05,0.0003201666404493153,0.0001615350047359243,0.0002472650958225131,0.0005194101831875741,0.0003686323470901698,0.0003014838439412415,0.0004348915826994926,0.0006841144058853388,0.0003336551017127931,0.00010823059710673988,0.0002192253159591928,0.000304981367662549,0.0005200726445764303,0.00027700536884367466,0.00029841059586033225,0.00014262441254686564,0.00014325727534014732,0.0004896881291642785,0.00030668676481582224,0.00045296302414499223,0.00024768829462118447,0.00033402704866603017,0.0002432422188576311,0.00044931480078957975,0.00025038194144144654,0.0005177315906621516,0.0003919154987670481,0.00026435969630256295,0.0004565455310512334,0.00018424972950015217,0.0005255209398455918,0.0002734636073000729,9.309635788667947e-05,0.0008287463570013642,0.0004062512598466128,0.00011136396642541513,0.00015071062080096453,0.00039932402432896197,0.00021873132209293544,0.00040549077675677836,3.48024805134628e-05
93,93,The place of death of Martino Zaccaria is,The place of death of the father of Bartolomeo (or Bartolommeo) Zaccaria is,Martino Zaccaria,the father of Bartolomeo (or Bartolommeo) Zaccaria, Smyrna,4.019754214823479e-06,6.18070544078364e-06,3.136306759188301e-06,4.025973794341553e-06,3.764639131986769e-06,2.587048356872401e-06,5.6129229051293805e-06,1.130638429458486e-05,1.8435648598824628e-06,3.834516519418685e-06,1.808274078030081e-06,1.151119363385078e-06,4.029128376714652e-06,1.0090201612911187e-05,3.1404679248225875e-06,8.713128408999182e-06,1.904743157865596e-06,6.938139449630398e-06,7.928280183477909e-07,3.602132665037061e-06,1.2577036613947712e-05,4.432272362464573e-06,6.247647434065584e-06,3.675501602629083e-06,1.1871081369463354e-05,3.931357241526712e-06,5.388893896451918e-06,3.395088424440473e-05,2.922942940131179e-06,4.549259756458923e-06,9.878765467874473e-07,1.8623725281941006e-06,5.854683422512608e-06,1.3318386891114642e-06,3.8821208363515325e-06,1.1278849342488684e-05,4.2195932792310487e-07,3.8128712276375154e-06,2.9308787361514987e-06,3.5553475754568353e-06,1.1044809980376158e-05,5.353339815883373e-07
94,94,The country of citizenship of Frederick I of Denmark is,"The country of citizenship of the father of Dorothea of Denmark, Duchess of Mecklenburg is",Frederick I of Denmark,"the father of Dorothea of Denmark, Duchess of Mecklenburg", Norway,0.00030823537963442504,0.00014093385834712535,3.420999564696103e-05,9.383250289829448e-05,0.00024324332480318844,4.736693517770618e-05,0.0001442142965970561,0.00017184269381687045,0.00020736231817863882,5.179973959457129e-05,2.6162577341892757e-05,4.552068276097998e-05,0.00016775267431512475,0.0007935951580293477,8.047731535043567e-05,0.00012085624621249735,0.0001058849593391642,5.4605457989964634e-05,7.896890747360885e-05,7.083229866111651e-05,9.677810885477811e-05,3.530106914695352e-05,0.00047569163143634796,0.00020805805979762226,0.00019700695702340454,6.799172115279362e-05,0.00011669735249597579,0.000559647916816175,6.562547787325457e-05,8.799866191111505e-05,5.863253682036884e-05,7.505218673031777e-05,6.189379200804979e-05,2.0041747120558284e-05,0.0002883106062654406,6.13410011283122e-05,4.165559948887676e-05,3.851592191495001e-05,0.00030585285276174545,8.753245492698625e-05,0.00016764919564593583,2.851478711818345e-05
95,95,The date of birth of  Echigues is,The date of birth of the father of Gomes Echigues is,Echigues,the father of Gomes Echigues, 985,0.0014461245154961944,0.0015192313585430384,0.0015502208843827248,0.0023422548547387123,0.003111216239631176,0.0008854689076542854,0.0011880375677719712,0.0012088149087503552,0.001857562456279993,0.0009985773358494043,0.0029190361965447664,0.0036185903009027243,0.0018071356462314725,0.003774896962568164,0.0009088892256841063,0.0019214407075196505,0.0014206754276528955,0.0007044979720376432,0.002477892441675067,0.0030539180152118206,0.005744779482483864,0.0023744695354253054,0.0005502867279574275,0.002401390578597784,0.001815612311474979,0.0030538090504705906,0.0020052136387676,0.001981362933292985,0.0004372850526124239,0.001847955398261547,0.0011893556220456958,0.0017034871270880103,0.0007184019777923822,0.0003729740565177053,0.0016431426629424095,0.0007013385184109211,0.0006118526216596365,0.002922643441706896,0.0013617939548566937,0.001201785053126514,0.002229247707873583,0.0010856535518541932
96,96,The inception of American Radio Relay League was in,The inception of the publisher of National Contest Journal was in,American Radio Relay League,the publisher of National Contest Journal, 1914,0.005144051741808653,0.006632381584495306,0.004107976332306862,0.0039054162334650755,0.005450179800391197,0.005297137424349785,0.0057049524039030075,0.0061134048737585545,0.005289447493851185,0.003903773380443454,0.005232020281255245,0.004461104981601238,0.0042822351679205894,0.002388209104537964,0.006226927507668734,0.006013873033225536,0.004686045926064253,0.004537666216492653,0.004216670989990234,0.003631786908954382,0.005413813050836325,0.005200468469411135,0.004022194538265467,0.006943598855286837,0.009231391362845898,0.00614118529483676,0.006175914313644171,0.0061165341176092625,0.009329162538051605,0.004241767339408398,0.0032682272139936686,0.005117345135658979,0.005660216324031353,0.004905795678496361,0.0026733127888292074,0.0050428216345608234,0.004687588196247816,0.004172252956777811,0.006875818595290184,0.006719432305544615,0.007862060330808163,0.0035089754965156317
97,97,The place of birth of Reinhold Schünzel is,The place of birth of the director of The Great Awakening is,Reinhold Schünzel,the director of The Great Awakening, Hamburg,2.015069367189426e-05,2.7338810468791053e-06,2.8409606329660164e-06,4.72832743980689e-06,2.413784386590123e-06,1.8751555899143568e-06,1.3393128028837964e-05,1.0627982192090712e-05,9.51061508658313e-07,7.391954000013357e-07,1.2023599538224516e-06,2.546286623328342e-06,2.814826075336896e-06,1.25217172808334e-06,1.3542992292059353e-06,5.172395958652487e-06,3.7378963497758377e-06,7.5336815825721715e-06,1.0267372090311255e-06,2.1529428977373755e-06,5.290029093885096e-06,2.0314109860919416e-06,2.710579792619683e-06,1.0686385394365061e-06,3.428516720305197e-06,1.9156905182171613e-06,1.27747500755504e-06,1.0204340469499584e-05,2.1315029243851313e-06,2.605708232295001e-06,5.103689204588591e-07,3.0349985991051653e-06,4.857722615270177e-06,5.765194259765849e-07,4.006017661595251e-06,3.5016662423004163e-06,5.238479161562282e-07,3.2447208013763884e-06,1.3386670616455376e-06,6.899430786688754e-07,4.722864559880691e-06,2.6659614604795934e-07
98,98,The place of birth of Hamilton MacFadden is,The place of birth of the director of Hold That Girl is,Hamilton MacFadden,the director of Hold That Girl, Boston,3.4000840969383717e-05,3.910001760232262e-05,2.1796748114866205e-05,7.476709288312122e-05,2.8662996555794962e-05,3.3421736588934436e-05,8.335747406817973e-05,9.177083120448515e-05,2.5942052161553875e-05,2.5055116566363722e-05,4.0601196815259755e-05,6.631200812989846e-05,3.3926764444913715e-05,6.040827793185599e-05,1.2514971786004025e-05,0.00010007111995946616,3.804846346611157e-05,0.00017521590052638203,2.5953682779800147e-05,3.262929749325849e-05,2.979979763040319e-05,3.9599213778274134e-05,3.6989746149629354e-05,1.1253599950578064e-05,5.787035479443148e-05,5.911945117986761e-05,2.3687569409958087e-05,0.00023017961939331144,1.0249507795379031e-05,4.5478533138521016e-05,6.150824447104242e-06,3.5523666156223044e-05,5.136603431310505e-05,1.1803495908679906e-05,2.4828048481140286e-05,2.544858944020234e-05,4.278324468032224e-06,2.8876942451461218e-05,1.2285016964597162e-05,1.226924632646842e-05,0.00012506080383900553,5.797382982564159e-06
99,99,The place of birth of Agnes Carlsson is,The place of birth of the performer of Stranded is,Agnes Carlsson,the performer of Stranded, Vänersborg,0.00018328436999581754,0.0004854294820688665,0.00035893931635655463,0.001027850084938109,0.0009216830949299037,0.00046002669841982424,0.0007865671068429947,0.0006944620399735868,0.0005385709227994084,0.001281872158870101,0.0007388376398012042,0.0006524032796733081,0.0004578413791023195,0.00045983443851582706,0.00029823940712958574,0.0006139117758721113,0.0003476952260825783,0.0009185411618091166,0.00036591553362086415,0.0005771887954324484,0.0012178333709016442,0.0004215304215904325,0.0008487150189466774,0.0004451358690857887,0.000541241024620831,0.0004888803232461214,0.00041886288090609014,0.002254160586744547,0.00022240332327783108,0.00093466741964221,0.00020473070617299527,0.0003684037073981017,0.00021259242203086615,0.00011383763194316998,0.0007070385618135333,0.00034149643033742905,0.00023648694332223386,0.0003924175398424268,0.00029897261993028224,0.00037491851253435016,0.0009575095609761775,4.121223173569888e-05
100,100,Mark Mothersbaugh was educated at,The composer of Mama's Boy was educated at,Mark Mothersbaugh,the composer of Mama's Boy, Kent State University,0.0008203927427530289,0.0006195882451720536,0.0005542724393308163,0.0005566632025875151,0.00028603948885574937,0.0006611542194150388,0.000527575088199228,0.0005059214890934527,0.0006190400454215705,0.0005449555465020239,0.00043012347305193543,0.000756640627514571,0.00038480362854897976,0.0005263350903987885,0.0008289703400805593,0.0004526858392637223,0.0008026277064345777,0.00045799234067089856,0.0005824303952977061,0.0006605389644391835,0.0003111724799964577,0.0004745158657897264,0.0005650695529766381,0.0004072687588632107,0.0008175267721526325,0.0005219304584898055,0.0006620945641770959,0.000825346156489104,0.0004666081804316491,0.0003647410776466131,0.0005248581292107701,0.0005142526351846755,0.0008492489578202367,0.0007403242052532732,0.0007997454376891255,0.0007551579619757831,0.0009368121973238885,0.00042183150071650743,0.0003850292123388499,0.0004977930220775306,0.0005625716876238585,0.00032808020478114486
101,101,The place of death of Kurt Land is,The place of death of the director of Asunto terminado is,Kurt Land,the director of Asunto terminado, New York,0.00019483402138575912,0.0003035257395822555,0.00016176853387150913,0.00041730288648977876,0.0001952528255060315,0.00015420207637362182,0.0003209267742931843,0.0005782166263088584,0.00015901357983238995,0.0005125126335769892,0.00016861819312907755,0.00021423264115583152,0.00022261029516812414,0.0004326383932493627,0.00023321631306316704,0.0007094606989994645,0.0002338609629077837,0.0009358794777654111,0.00015122033073566854,0.00018922069284599274,0.00033571230596862733,0.0003598509356379509,0.00032040910446085036,0.00017987756291404366,0.00025549574638716877,0.00033716519828885794,0.00017263757763430476,0.0006548498058691621,9.899568249238655e-05,0.00018757570069283247,4.53701832157094e-05,0.0001573980407556519,0.00014920101966708899,0.00018379588436800987,0.0001691851794021204,0.00014072567864786834,6.970620597712696e-05,0.00011098468530690297,0.00017449002189096063,9.53283451963216e-05,0.0004826122894883156,8.211834938265383e-05
102,102,The place of death of Arnulf Schröder is,The place of death of the director of Oh! This Bavaria! is,Arnulf Schröder,the director of Oh! This Bavaria!, Munich,1.612962114450056e-05,6.963258783798665e-05,1.4324252333608456e-05,0.000147369340993464,8.553603402106091e-05,0.00011740165064111352,0.00011769767297664657,0.0003661668743006885,2.3443497411790304e-05,3.178608312737197e-05,1.2290088307054248e-05,2.292742283316329e-05,0.00010007335367845371,0.0004908049595542252,5.923978824284859e-05,5.983622031635605e-05,5.5601725762244314e-05,0.0004141908430028707,1.9399330994929187e-05,8.103011168714147e-06,0.00012551431427709758,2.4435847080894746e-05,4.6838224079692736e-05,3.970236866734922e-05,7.008178363321349e-05,6.0446527641033754e-05,7.094040483934805e-05,0.0002180754963774234,5.608347419183701e-05,1.903181691886857e-05,7.510439900215715e-06,5.956265522399917e-05,7.06358696334064e-05,9.94341644400265e-06,7.793537224642932e-05,1.3147250683687162e-05,1.1473053746158257e-05,3.339537579449825e-05,5.108272307552397e-05,3.7727026210632175e-05,0.0001492490409873426,2.9953511329949833e-05
103,103,The date of death of Isabel Marshal is,"The date of death of the mother of Richard de Clare, 6th Earl of Gloucester is",Isabel Marshal,"the mother of Richard de Clare, 6th Earl of Gloucester", 17 January 1240,0.0016638363013044,0.003160042455419898,0.001911881729029119,0.00452384864911437,0.004045159090310335,0.0012707504210993648,0.0019637979567050934,0.0010600098175927997,0.0021623107604682446,0.0022326780017465353,0.0035352243576198816,0.0020975195802748203,0.002521981718018651,0.004313323646783829,0.002167629776522517,0.002393430331721902,0.001507558743469417,0.0009713337640278041,0.0017436620546504855,0.00474455626681447,0.009726337157189846,0.0019426626386120915,0.00035011814907193184,0.0042664119973778725,0.0021403850987553596,0.0034411365631967783,0.004044291563332081,0.0025663089472800493,0.0008713510469533503,0.001142017194069922,0.0015598270110785961,0.003187792608514428,0.0014001191593706608,0.00041195383528247476,0.0022081686183810234,0.0007270689820870757,0.0006289490265771747,0.0026088838931173086,0.003346977522596717,0.003050703788176179,0.005337015260010958,0.0004507576522883028
104,104,The country of citizenship of Sergio Gobbi is,The country of citizenship of the director of Enfantasme is,Sergio Gobbi,the director of Enfantasme, Italy,2.9564234864665195e-05,4.1973820771090686e-05,3.138131069135852e-05,3.44888903782703e-05,0.00011232472752453759,6.517383008031175e-05,5.020654134568758e-05,9.747646981850266e-05,7.383878983091563e-05,1.589452222106047e-05,2.516117638151627e-05,3.0263896405813284e-05,8.399009675486013e-05,0.00011317012831568718,2.7676245736074634e-05,5.120728019392118e-05,2.6377405447419733e-05,1.9340513972565532e-05,8.995967800728977e-05,2.2679474568576552e-05,5.1061502745142207e-05,1.7346665117656812e-05,7.56121298763901e-05,4.667602843255736e-05,4.864446964347735e-05,4.968833309249021e-05,2.6223842723993585e-05,6.054611731087789e-05,3.737364386324771e-05,6.207362457644194e-05,3.319545794511214e-05,4.649274706025608e-05,2.511859747755807e-05,8.964223525254056e-06,5.4931129852775484e-05,3.36883203999605e-05,3.61938145942986e-05,3.6701363569591194e-05,6.726868741679937e-05,1.8877830370911397e-05,5.4917032684898004e-05,1.6407837392762303e-05
105,105,The place of birth of Stewart Hendler is,The place of birth of the director of Halo 4: Forward Unto Dawn is,Stewart Hendler,the director of Halo 4: Forward Unto Dawn, California,0.00012648588744923472,3.072789331781678e-05,3.393289807718247e-05,7.737513806205243e-05,3.121130430372432e-05,3.7426336348289624e-05,7.975075277499855e-05,0.00014164297317620367,3.982213820563629e-05,1.3347379535844084e-05,1.6641033653286286e-05,5.3762905736221e-05,5.112527287565172e-05,3.242619277443737e-05,1.2754221643263008e-05,6.126900552771986e-05,4.369476664578542e-05,0.00023494668130297214,1.070850521500688e-05,2.100200617860537e-05,8.59178981045261e-05,1.585607424203772e-05,2.0438397768884897e-05,7.819311576895416e-06,2.646864413691219e-05,2.221067188656889e-05,1.2539165254565887e-05,0.00010547179408604279,2.023109482252039e-05,2.5855648345896043e-05,1.1014133633580059e-05,7.97731991042383e-05,3.434083555475809e-05,2.1995581846567802e-05,1.4022383766132407e-05,1.5897732737357728e-05,1.2467437954910565e-05,2.6420750145916827e-05,1.5202450413198676e-05,1.2193058864795603e-05,0.00015999663446564227,2.4959021175163798e-05
106,106,The date of birth of Robert Gardner is,The date of birth of the director of Ika Hands is,Robert Gardner,the director of Ika Hands," November 5, 1925",0.008161391131579876,0.014308598823845387,0.009646419435739517,0.027882860973477364,0.021817917004227638,0.008291531354188919,0.014342231675982475,0.008616448380053043,0.007002042140811682,0.017825409770011902,0.020284278318285942,0.012321232818067074,0.030627790838479996,0.021564852446317673,0.016173524782061577,0.013712887652218342,0.014003104530274868,0.015357406809926033,0.005286669824272394,0.029206259176135063,0.022855637595057487,0.003699872875586152,0.00444515747949481,0.024433104321360588,0.02781599573791027,0.0226194616407156,0.017001831904053688,0.03164200484752655,0.0012488398933783174,0.006583410315215588,0.010160460136830807,0.006091340444982052,0.007650367915630341,0.001242991304025054,0.010615979321300983,0.009951735846698284,0.0054796794429421425,0.015594945289194584,0.007714282721281052,0.010517631657421589,0.025330187752842903,0.003666283329948783
107,107,The father of Ildikó Enyedi is,The father of the director of Magic Hunter is,Ildikó Enyedi,the director of Magic Hunter, György Enyedi,1.3307797416928224e-05,3.633032520156121e-06,2.1438256680994527e-06,2.9078705665597226e-06,7.776010534144007e-06,8.110674571071286e-06,3.3504441034892807e-06,3.1737208701088093e-06,2.7149349079991225e-06,3.148039468214847e-06,3.809198460658081e-06,5.001765202905517e-06,4.420798632054357e-06,3.348723794260877e-06,2.4505488909198903e-06,7.336825547099579e-06,4.303569767216686e-06,6.781532192690065e-06,2.697659738259972e-06,2.937725639640121e-06,7.946083314891439e-06,2.75600359600503e-06,3.794611075136345e-06,5.144287570146844e-06,8.168739441316575e-06,5.654132110066712e-06,9.627495273889508e-06,5.457692168420181e-06,1.6129259847730282e-06,2.9756754429399734e-06,3.2530329008295666e-06,4.561346031550784e-06,3.3710189200064633e-06,1.3787075658910908e-06,1.4172164810588583e-05,4.2745659811771475e-06,2.281195293107885e-06,3.432144694670569e-06,2.4602568373666145e-06,2.2086460376158357e-06,3.613742137531517e-06,1.3679904213859118e-06
108,108,John Sibthorpe was educated at,The father of Humphry Waldo Sibthorp was educated at,John Sibthorpe,the father of Humphry Waldo Sibthorp, Christ Church,0.0003856469120364636,0.00037575463647954166,0.00047878691111691296,0.0003109535900875926,0.0002518627734389156,0.0005494017386808991,0.0003331623156554997,0.0004362836480140686,0.0003561721241567284,0.00037720019463449717,0.00031146156834438443,0.00036613791598938406,0.0003856545081362128,0.00013999671500641853,0.0006008735508657992,0.000291726115392521,0.00021242580260150135,0.00025659287348389626,0.00040983373764902353,0.00022842474572826177,0.000682433950714767,0.00039771379670128226,0.0003479723527561873,0.00034558327752165496,0.00021904538152739406,0.00023445382248610258,0.00027933213277719915,0.0003130064287688583,0.0005961151327937841,0.00022625400742981583,0.0003393070073798299,0.0002601956657599658,0.00043033884139731526,0.00036617848672904074,0.00022061364143155515,0.00036369904410094023,0.00031566276447847486,0.00021588064555544406,0.00046007949276827276,0.00028742162976413965,0.00038363022031262517,0.0007501378422603011
109,109,The place of birth of Chris Kraus is,The place of birth of the director of The Poll Diaries is,Chris Kraus,the director of The Poll Diaries, Göttingen,3.309687144792406e-06,1.4260725038184319e-05,9.872903319774196e-06,2.3515747670899145e-05,5.025873178965412e-05,7.799913873896003e-06,4.919823186355643e-05,3.0511146178469062e-05,4.550722678686725e-06,8.028335287235677e-06,3.65383903044858e-06,1.354765390715329e-05,1.1457449545559939e-05,5.8241034821548965e-06,7.280651061591925e-06,3.960243338951841e-05,4.353492386144353e-06,2.3626214897376485e-05,4.314708348829299e-06,6.747331553924596e-06,2.6659934519557282e-05,7.2550355980638415e-06,1.673831502557732e-05,6.67413496557856e-06,8.255919055955019e-06,4.4255625653022435e-06,8.765082384343259e-06,1.1295927833998576e-05,8.471159162581898e-06,9.10416383703705e-06,3.0861817776894895e-06,8.52475750434678e-06,1.6482443243148737e-05,2.3365780634776456e-06,2.0684243281721137e-05,4.84339125250699e-06,3.588610297811101e-06,1.6050831618485972e-05,1.2126879482821096e-05,5.314816462487215e-06,1.3613441296911333e-05,1.2723467079922557e-06
110,110,The date of birth of Joseph-Stanislas Perrault is,The date of birth of the father of Joseph-Édouard Perrault is,Joseph-Stanislas Perrault,the father of Joseph-Édouard Perrault," May 13, 1846",0.009213241748511791,0.011849017813801765,0.006912705954164267,0.022768534719944,0.018834879621863365,0.004474993329495192,0.009248222224414349,0.005964800715446472,0.0076723345555365086,0.016119958832859993,0.01728917472064495,0.007896912284195423,0.02055683173239231,0.01618885062634945,0.012949025258421898,0.005993800237774849,0.009077195078134537,0.008260761387646198,0.005734514445066452,0.025619160383939743,0.022886477410793304,0.007911251857876778,0.0030788416042923927,0.01724935509264469,0.01718093268573284,0.016483768820762634,0.013082129880785942,0.020945828408002853,0.0009293162729591131,0.006039137486368418,0.018270021304488182,0.003395254258066416,0.0020554729271680117,0.0009952333057299256,0.009126261807978153,0.004277889616787434,0.004910161718726158,0.018524348735809326,0.006372477859258652,0.008677531033754349,0.024845650419592857,0.008185961283743382
111,111,The place of death of Ang It-hong is,The place of death of the father of Eric Hung is,Ang It-hong,the father of Eric Hung, Taipei Medical University Hospital,0.00017865729751065373,4.286753664928256e-06,2.166437298001256e-06,6.118077180872206e-06,1.552895446366165e-05,1.5726884612377035e-06,3.753688815777423e-06,1.729507312120404e-05,1.6414439869549824e-06,4.369981979834847e-06,1.9230217276344774e-06,1.6138875480464776e-06,2.9715849905187497e-06,1.1221380191273056e-05,1.2199465118101216e-06,7.787882168486249e-06,1.656442350395082e-06,1.5634874216630124e-05,9.050490916706622e-07,1.8045992646875675e-06,5.943058567936532e-06,1.685555844233022e-06,6.734677299391478e-06,1.324921981904481e-06,5.56391159989289e-06,2.895220859500114e-06,4.560463821690064e-06,8.359023922821507e-06,1.0982734011122375e-06,1.6778839153630543e-06,6.304109660959512e-07,1.5850337149458937e-06,5.2604427764890715e-06,3.4245499591634143e-07,2.689995199034456e-06,3.024403667950537e-06,5.878730462427484e-07,3.15911120196688e-06,2.2231370166991837e-06,4.806099695997545e-07,6.941979336261284e-06,8.672319609104306e-07
112,112,The place of death of Krzysztof Szydłowiecki is,The place of death of the father of Elżbieta Szydłowiecka is,Krzysztof Szydłowiecki,the father of Elżbieta Szydłowiecka, Kraków,0.00018013507360592484,0.0001530509616713971,0.00015610542322974652,0.00028604301041923463,0.00041675425018183887,5.3621923143509775e-05,0.0003588335239328444,0.0005835934425704181,7.276277028722689e-05,0.00026447686832398176,0.00010901439964072779,5.0827486120397225e-05,7.264346641022712e-05,0.00030675387824885547,5.5183900258271024e-05,0.00023735348077025265,7.317146082641557e-05,0.0005653219996020198,3.833464143099263e-05,0.00017410051077604294,0.0003670108853839338,0.00016094555030576885,0.00023987381428014487,8.431657624896616e-05,0.00025318184634670615,0.00011965416342718527,0.0002449677267577499,0.0017686458304524422,0.0001009965271805413,8.773840090725571e-05,5.3548246796708554e-05,6.114555435488e-05,0.00013179884990677238,4.243887815391645e-05,0.0001326712517766282,0.000204254305572249,3.8385587686207145e-05,0.00010963308159261942,0.00011010080197593197,7.402568007819355e-05,0.0002118389238603413,2.7970772862317972e-05
113,113,The place of birth of Craig Moss is,The place of birth of the director of Dispatch is,Craig Moss,the director of Dispatch, American,4.9699159717420116e-05,0.00011117105896119028,5.967618926661089e-05,0.00016526046965736896,0.00010347387433284894,6.684822437819093e-05,0.00012066961062373593,0.0001422950444975868,0.00013831525575369596,5.2888070058543235e-05,6.82620084262453e-05,8.402907405979931e-05,8.88971917447634e-05,0.0002513384388294071,3.5027143894694746e-05,7.629924948560074e-05,8.53800811455585e-05,0.00018180091865360737,5.068703103461303e-05,5.1375529437791556e-05,0.00014521321281790733,8.138066914398223e-05,0.0001193733696709387,2.520967973396182e-05,7.29249877622351e-05,0.0001320100564043969,5.824740219395608e-05,0.00023638512357138097,2.563605630712118e-05,8.044581772992387e-05,4.321767119108699e-05,0.00019478386093396693,5.524711014004424e-05,8.077253005467355e-05,2.7946094633080065e-05,6.359272811096162e-05,2.6511001124163158e-05,7.4172523454763e-05,4.813761916011572e-05,8.754322334425524e-05,0.00012153132411185652,2.9386344976956025e-05
114,114,The place of birth of Leticia Dolera is,The place of birth of the director of Requirements To Be A Normal Person is,Leticia Dolera,the director of Requirements To Be A Normal Person, Barcelona,1.957769381988328e-05,7.752715646347497e-06,5.422674803412519e-06,1.4535720765707083e-05,1.5875124518061057e-05,7.956811714393552e-06,3.009155989275314e-05,3.114372520940378e-05,1.5129028724913951e-05,3.806319682553294e-06,3.158281742798863e-06,6.45946420263499e-06,1.1688550330291037e-05,4.533085757429944e-06,4.482651092985179e-06,1.2247780432517175e-05,7.073328106343979e-06,2.5407880457350984e-05,6.230314284039196e-06,3.631928166214493e-06,1.5635989257134497e-05,3.383163857506588e-06,9.771799341251608e-06,2.5931155960279284e-06,4.133852598897647e-06,3.1246606795320986e-06,7.421669124596519e-06,1.0478964213689324e-05,7.781117346894462e-06,3.4343240713496925e-06,1.429833559996041e-06,5.5395134950231295e-06,1.0813302651513368e-05,1.2363784662738908e-06,5.442077053885441e-06,4.051745690958342e-06,1.5699166624472127e-06,6.384785592672415e-06,7.859877769078594e-06,1.03949241747614e-06,1.3064710401522461e-05,1.6676259519954328e-06
