,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_time,ans_prob_obs_edit_subject_people,ans_prob_obs_edit_subject_year,ans_prob_obs_edit_subject_way,ans_prob_obs_edit_subject_thing,ans_prob_obs_edit_subject_man,ans_prob_obs_edit_subject_day,ans_prob_obs_edit_subject_life,ans_prob_obs_edit_subject_woman,ans_prob_obs_edit_subject_world,ans_prob_obs_edit_subject_child,ans_prob_obs_edit_subject_school,ans_prob_obs_edit_subject_state,ans_prob_obs_edit_subject_family,ans_prob_obs_edit_subject_president,ans_prob_obs_edit_subject_house,ans_prob_obs_edit_subject_student,ans_prob_obs_edit_subject_part,ans_prob_obs_edit_subject_place,ans_prob_obs_edit_subject_problem,ans_prob_obs_edit_subject_country,ans_prob_obs_edit_subject_week,ans_prob_obs_edit_subject_point,ans_prob_obs_edit_subject_hand,ans_prob_obs_edit_subject_group,ans_prob_obs_edit_subject_guy,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_question,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_night,ans_prob_obs_edit_subject_game,ans_prob_obs_edit_subject_number,ans_prob_obs_edit_subject_money,ans_prob_obs_edit_subject_lot,ans_prob_obs_edit_subject_book,ans_prob_obs_edit_subject_system,ans_prob_obs_edit_subject_government,ans_prob_obs_edit_subject_city,ans_prob_obs_edit_subject_company,ans_prob_obs_edit_subject_story
265,265,The place of birth of Tony Bettenhausen is,The place of birth of the father of Tony Lee Bettenhausen Jr. is,Tony Bettenhausen,the father of Tony Lee Bettenhausen Jr., Tinley Park,7.189349844338722e-07,1.4291852039605146e-06,1.0575283795333235e-06,8.670766078466841e-07,5.989624582980468e-07,3.8202506402740255e-06,8.172056595867616e-07,7.320574013647274e-07,2.302014081578818e-06,6.137160539765318e-07,1.4505382068819017e-06,6.381426373991417e-07,6.028798225088394e-07,1.795668595150346e-06,1.540881697792429e-07,2.9816339974786388e-06,1.1336597935951431e-06,1.0918722637143219e-06,8.754744271755044e-07,7.488311126735425e-08,1.4919506838850793e-06,9.098835107579362e-08,2.1509115413209656e-06,6.670268817288161e-07,5.892205763302627e-07,1.0102104397446965e-06,1.700702341622673e-06,2.677148358998238e-06,4.599922078796226e-07,1.8048821459615283e-07,6.919520387782541e-07,5.010713834963099e-07,3.052724935059814e-07,3.7911414096925e-07,7.585123285025475e-07,1.555239691697352e-06,1.1542664424268878e-06,2.9986853178343154e-07,4.152486212660733e-07,1.3183207556721754e-06,9.385341400047764e-06,3.6630910926760407e-07
266,266,The place of death of Ricardo Becher is,The place of death of the director of Back Long Ago is,Ricardo Becher,the director of Back Long Ago, Buenos Aires,5.6477770158380736e-06,4.4294756662566215e-06,2.3047034574119607e-06,1.2488959555412293e-06,2.3480556592403445e-06,4.326177531766007e-06,7.918330879874702e-07,6.355515779432608e-06,9.081879397854209e-06,1.9401309145905543e-06,3.3485291623946978e-06,6.643869710387662e-06,1.536785816824704e-06,5.045688340032939e-06,4.821574179914023e-07,9.36861579248216e-06,7.735176268397481e-07,1.644030021452636e-06,7.699199500166287e-07,3.143663320770429e-07,2.5528606784064323e-06,3.0278616236500966e-07,2.3218135538627394e-05,6.1089053815521766e-06,3.6936467040504795e-06,8.490544018968649e-07,6.518552709167125e-06,1.1391749467293266e-05,9.412506187800318e-07,1.9862673639181594e-07,1.1743740060410346e-06,6.365028639265802e-06,1.4610154721594881e-06,1.8379587345407344e-06,7.404171924463299e-07,1.2265326404303778e-05,6.123426373960683e-06,5.212609153204539e-07,7.020433372417756e-07,5.618026534648379e-06,1.8608017853694037e-05,7.313966534638894e-07
267,267,The place of birth of Philip Pendleton Barbour is,The place of birth of the father of Sextus Barbour is,Philip Pendleton Barbour,the father of Sextus Barbour," Gordonsville, Virginia",1.915207121783169e-06,1.6815878325360245e-06,8.479664757032879e-07,1.477351588619058e-06,8.454304634142318e-07,3.4875697565439623e-06,1.3160178014004487e-06,1.2631568324650289e-06,1.3338784583538654e-06,7.15531996320351e-07,1.4457978068094235e-06,1.3871703004042502e-06,9.320624485553708e-07,1.3460507943818811e-06,3.165452824305248e-07,4.784380962519208e-06,2.611203399283113e-06,8.013426509023702e-07,9.979288506656303e-07,2.9073729024275963e-07,8.350980351679027e-07,1.3267778342651582e-07,1.9029549775950727e-06,8.416863579441269e-07,9.368637847728678e-07,6.8246413320594e-07,1.4017066405358491e-06,1.625260438231635e-06,9.390860213898122e-07,2.6939019903693406e-07,7.910035151326156e-07,9.356190275866538e-07,3.877999574797286e-07,1.2039282637488213e-06,1.7009283510560635e-06,2.083319714074605e-06,1.9204346699552843e-06,5.561104217122192e-07,9.50697199186834e-07,2.0653826595662395e-06,5.558874818234472e-06,6.988199174884357e-07
268,268,The place of birth of David Lloyd George is,The place of birth of the spouse of Margaret Lloyd George is,David Lloyd George,the spouse of Margaret Lloyd George, Manchester,0.0007829334354028106,0.00038272776873782277,0.00022538346820510924,0.0003860527358483523,0.0001220471749547869,0.001301443437114358,0.00035977590596303344,0.00046483532059937716,0.00046157033648341894,0.000119947457278613,0.0004087821871507913,0.00016238076204899698,0.00012627182877622545,0.00025798979913815856,3.2443735108245164e-05,0.0005450682947412133,0.0004231739731039852,0.0003994624421466142,0.0001190231996588409,1.2352302292129025e-05,0.00026081703254021704,1.3787839634460397e-05,0.0006885505863465369,0.00014026460121385753,0.00024266578839160502,0.0003766228910535574,0.000988344312645495,0.0007405609358102083,0.00015619951591361314,1.2929373951919843e-05,0.00024267399567179382,5.568967026192695e-05,4.804967102245428e-05,7.135491614462808e-05,0.0005610035150311887,0.0002951778587885201,0.00033533634268678725,9.314301132690161e-05,0.00015004727174527943,0.0004457569739315659,0.0013823480112478137,2.252958256576676e-05
269,269,The country of citizenship of Tao Ruspoli is,The country of citizenship of the director of Fix is,Tao Ruspoli,the director of Fix, American,0.00017644878244027495,0.0014949186006560922,0.0018137168372049928,0.0019645255524665117,0.0012019671266898513,0.0007531966548413038,0.0003652223094832152,0.0012716359924525023,0.0010925035458058119,0.0006983219063840806,0.0015915902331471443,0.0008500296389684081,0.0006722527323290706,0.0004946530680172145,0.0019157604547217488,0.0015943902544677258,0.0016220435500144958,0.0007824971689842641,0.0008405369590036571,0.0010469851549714804,0.0009098366717807949,0.0006053271936252713,0.002517001936212182,0.0013891687849536538,0.0014983145520091057,0.00022739350970368832,0.001760956714861095,0.0013897527242079377,0.001304166973568499,0.0006347857415676117,0.001057604094967246,0.001883118529804051,0.0012223748490214348,0.0045600952580571175,0.0015750823076814413,0.002327683614566922,0.0017105580773204565,0.002126824576407671,0.0014471126487478614,0.0013245363952592015,0.002799483248963952,0.0013752527302131057
270,270,The spouse of Rosanne Cash is,The spouse of the performer of Hold On is,Rosanne Cash,the performer of Hold On, John Leventhal,2.1406851374194957e-05,0.002522911410778761,0.0028826191555708647,0.003911431413143873,0.003174914512783289,0.00485270144417882,0.003347060875967145,0.003211002331227064,0.004436934366822243,0.0022786527406424284,0.002298572566360235,0.004047679714858532,0.002191952895373106,0.0026270223315805197,0.005950196646153927,0.003066678298637271,0.0023892440367490053,0.003063201205804944,0.004082290921360254,0.0038367738015949726,0.003159043611958623,0.002113203052431345,0.005898626521229744,0.0033832374028861523,0.003973876126110554,0.0014569193590432405,0.0044766259379684925,0.0017579274717718363,0.0016034316504374146,0.002321110339835286,0.004389308393001556,0.0033229030668735504,0.0011727276723831892,0.005128088407218456,0.006740254815667868,0.003568747779354453,0.003093939507380128,0.004980979487299919,0.004873842932283878,0.000660657708067447,0.004205190110951662,0.0017597960541024804
271,271,The place of death of Andy Williams is,The place of death of the performer of I Can Sing a Rainbow is,Andy Williams,the performer of I Can Sing a Rainbow," Branson, Missouri",5.589004558714805e-06,2.5262977942475118e-05,2.224868512712419e-05,7.2005309448286425e-06,1.3307610061019659e-05,5.161269655218348e-05,2.0149989722995088e-05,6.475271948147565e-05,9.117774607148021e-05,1.0640567779773846e-05,3.802547507802956e-05,2.659271558513865e-05,2.0319208488217555e-05,4.363043262856081e-05,3.7410704862850253e-06,9.547530498821288e-05,6.906598173372913e-06,2.134275382559281e-05,5.9476792557688896e-06,3.7190745842963224e-06,2.928836147475522e-05,4.007518782600528e-06,6.573649443453178e-05,2.6359793992014602e-05,1.9457333110040054e-05,5.044116278440924e-06,3.132887650281191e-05,7.402779738185927e-05,9.374697583552916e-06,1.2458722267183475e-06,7.004066901572514e-06,3.395903331693262e-05,3.897818260156782e-06,6.958747690077871e-06,1.089645411411766e-05,6.142217898741364e-05,2.655152275110595e-05,3.397394721105229e-06,6.9635561885661446e-06,4.968036228092387e-05,6.315511564025655e-05,4.789105787494918e-06
272,272,Nisha Ganatra was educated at,The director of Late Night was educated at,Nisha Ganatra,the director of Late Night, Tisch,0.00395980617031455,0.00105384923517704,0.001770731178112328,0.0010246788151562214,0.0016063667135313153,0.0013212115736678243,0.0026417546905577183,0.00142587476875633,0.002003027591854334,0.0013211006298661232,0.0010019956389442086,0.00163170974701643,0.0010144541738554835,0.001586611964739859,0.0010624929564073682,0.001719041494652629,0.0013574090553447604,0.001795213669538498,0.0015129530802369118,0.0014137182151898742,0.0015340435784310102,0.0011477754451334476,0.0010145792039111257,0.0017941823462024331,0.0011290762340649962,0.001357886241748929,0.0016553623136132956,0.0008836551569402218,0.0009460292058065534,0.0014539684634655714,0.0014739871257916093,0.0014077483210712671,0.001516065327450633,0.001248080050572753,0.0009244910324923694,0.001275789923965931,0.0014151501236483455,0.0011412276653572917,0.0012671495787799358,0.0014283549971878529,0.0014929374447092414,0.0009478010470047593
273,273,The place of birth of H. R. Bhargava is,The place of birth of the director of Nammoora Raja is,H. R. Bhargava,the director of Nammoora Raja, Hunsur,3.844410093734041e-05,1.6070089259301312e-05,1.173732198367361e-05,1.1749610166589264e-05,9.024491191667039e-06,4.8186171625275165e-05,1.2764552593580447e-05,1.3279269296617713e-05,1.381550646328833e-05,7.808404006937053e-06,9.068571671377867e-06,1.4637172171205748e-05,4.910964889859315e-06,9.075697562366258e-06,3.2279240258503705e-06,3.538741293596104e-05,8.074308425420895e-06,1.070945927494904e-05,4.423573955136817e-06,6.770006280021335e-07,6.433651378756622e-06,6.049891112525074e-07,4.975551200914197e-05,7.342125627474161e-06,1.2706528650596738e-05,5.762839464296121e-06,2.0251109162927605e-05,2.3024796973913908e-05,1.1580494174268097e-05,1.0518782573853969e-06,7.785193702147808e-06,5.3159928938839585e-06,3.2876821478566853e-06,3.4512956972321263e-06,3.464994006208144e-05,2.426317587378435e-05,1.114649603550788e-05,1.334065746050328e-05,6.7393948484095745e-06,1.0268948244629428e-05,5.714919097954407e-05,3.847832431347342e-06
274,274,The employer of Nathaniel Wallich is,The employer of the father of George Charles Wallich is,Nathaniel Wallich,the father of George Charles Wallich, Calcutta Botanical Garden,1.221636284753913e-05,2.7382666303310543e-06,1.095703282771865e-06,3.975599611294456e-06,2.6361792606621748e-06,6.474850579252234e-06,3.059856908294023e-06,2.7750122626457596e-06,7.851526788726915e-06,1.6816810557429562e-06,5.95095252720057e-06,3.257902426412329e-05,1.446578039576707e-06,3.249699148000218e-06,5.027604402130237e-06,3.5351665701455204e-06,6.137134732853156e-06,2.0490911083470564e-06,2.883916067730752e-06,1.1996939974778797e-05,3.4127272101613926e-06,1.1916967196157202e-05,1.9941777281928807e-05,2.9403875032585347e-06,9.335591130366083e-06,1.284910467802547e-06,1.4188116438162979e-05,3.5066700547758956e-06,1.4929789813322714e-06,1.0881550451813382e-06,1.4116480997472536e-06,3.1775437037140364e-06,8.265560040854325e-07,2.6190236894763075e-05,1.3551500160247087e-05,2.3370022972812876e-05,2.9910866032878403e-06,6.720029432472074e-06,2.8482718334998935e-06,1.5206916259558056e-06,1.639777110540308e-05,2.3641553070774535e-06
275,275,The place of birth of John Francis Dillon is,"The place of birth of the director of Smile, Brother, Smile is",John Francis Dillon,"the director of Smile, Brother, Smile", New York,0.009647633880376816,0.0010435323929414153,0.0011748962569981813,0.00021976132120471448,0.0005281083285808563,0.003658188506960869,0.0017195013351738453,0.0012812996283173561,0.00022160392836667597,0.000835187966004014,0.0017681391909718513,8.928433817345649e-05,0.00016831202083267272,0.00012015169340884313,0.0001807584922062233,0.002042579697445035,0.0008324707741849124,0.0010513424640521407,0.00018175206787418574,0.000154514069436118,0.0005915887304581702,9.926411439664662e-05,0.0011833322932943702,0.00029176168027333915,0.002149952342733741,0.0005508865579031408,0.002673736307770014,0.0004330406372901052,0.0004125253180973232,4.099821308045648e-05,0.0020626988261938095,0.0003061572788283229,0.000142062664963305,0.00032191004720516503,0.00032942474354058504,0.0006698991055600345,0.0012784632854163647,0.00032368223764933646,0.00011542357970029116,0.0012741944519802928,0.0006867672200314701,0.0005510436021722853
276,276,The place of birth of Danny O'Keefe is,The place of birth of the performer of Good Time Charlie's Got the Blues is,Danny O'Keefe,the performer of Good Time Charlie's Got the Blues," Spokane, Washington",3.1172468879958615e-05,3.651916631497443e-05,1.927023913594894e-05,1.2497007446654607e-05,6.218608632480027e-06,6.321520049823448e-05,7.239615570142632e-06,4.029002593597397e-05,3.238276258343831e-05,2.0201488950988278e-05,3.974344508606009e-05,3.668661884148605e-05,1.307377442572033e-05,3.645768083515577e-05,3.2768643905001227e-06,4.564725168165751e-05,4.1539795347489417e-05,6.814309017499909e-06,6.961528015381191e-06,9.75681587078725e-07,1.2625853742065374e-05,1.0103947261086432e-06,0.00016544992104172707,1.302732835029019e-05,1.9885899746441282e-05,1.117285864893347e-05,2.53453035838902e-05,4.083626845385879e-05,3.649580685305409e-05,1.4826524648015038e-06,1.2843986951338593e-05,8.397849342145491e-06,3.889393155986909e-06,2.0623015188903082e-06,1.6759773643570952e-05,4.586272916640155e-05,2.167562342947349e-05,1.480174069001805e-05,9.033663445734419e-06,4.89027843286749e-05,7.544166874140501e-05,5.2578952818294056e-06
277,277,The place of birth of Julia Michaels is,The place of birth of the performer of Jump is,Julia Michaels,the performer of Jump, Davenport,0.0007118240464478731,0.0017579547129571438,0.0019892090931534767,0.0020954066421836615,0.001974421553313732,0.003228778252378106,0.0018474598182365298,0.002626503352075815,0.0023223429452627897,0.0021192305721342564,0.0025952444411814213,0.0014250490348786116,0.0012679108185693622,0.0024445392191410065,0.0011021117679774761,0.0024203131906688213,0.0015967350918799639,0.002144379774108529,0.0012689579743891954,0.0007969315047375858,0.001080252812243998,0.0007882916834205389,0.002695345086976886,0.0020076497457921505,0.0014310406986624002,0.001580278156325221,0.0013209372991696,0.0012577880406752229,0.0016206344589591026,0.0007223506108857691,0.0025020341854542494,0.001804246916435659,0.001438068225979805,0.0014891469618305564,0.001783302053809166,0.0021262846421450377,0.002374590840190649,0.0022538630291819572,0.0013859565369784832,0.0025377513375133276,0.002077263779938221,0.001023168209940195
278,278,The place of birth of Les Mayfield is,The place of birth of the director of Code Name: The Cleaner is,Les Mayfield,the director of Code Name: The Cleaner," Albuquerque, New Mexico",2.8226746508153155e-05,3.810571433859877e-05,4.03350823034998e-05,6.956020570214605e-06,1.1120511771878228e-05,9.235221659764647e-05,5.643041731673293e-06,4.395102587295696e-05,3.2848001865204424e-05,1.9359733414603397e-05,1.3088243576930836e-05,4.8649893869878724e-05,1.2684802641160786e-05,2.1249628844088875e-05,6.141299309092574e-06,6.41414662823081e-05,2.8109721824876033e-05,2.023803062911611e-05,1.296681602980243e-05,2.382249704169226e-06,2.7520374715095386e-05,3.6058397654414875e-06,3.2827960239956155e-05,2.8334699891274795e-05,1.3873784155293833e-05,7.85564407124184e-06,2.643264269863721e-05,8.234328561229631e-05,1.6225192666752264e-05,4.4324756345304195e-06,4.4589745812118053e-05,1.2664683708862867e-05,4.803261163033312e-06,6.739549917256227e-06,4.8136411351151764e-05,2.6463307222002186e-05,1.9027729649678804e-05,8.37150673760334e-06,7.484906745958142e-06,5.003055775887333e-05,0.0001660216657910496,4.775659817823907e-06
279,279,The place of birth of Bashar Warda is,The place of birth of the founded by of Catholic University in Erbil is,Bashar Warda,the founded by of Catholic University in Erbil, Baghdad,0.00041313032852485776,0.010658090002834797,0.0073501309379935265,0.019688474014401436,0.007760552689433098,0.023658886551856995,0.011685438454151154,0.011507830582559109,0.012805194593966007,0.0078103248961269855,0.010460319928824902,0.0109987398609519,0.007594686467200518,0.024608498439192772,0.0045729754492640495,0.02232852205634117,0.019612925127148628,0.01033027097582817,0.010772629640996456,0.0008371861767955124,0.006000408437103033,0.0008281402988359332,0.02103426307439804,0.009416932240128517,0.014634085819125175,0.006849558092653751,0.016682125627994537,0.030034611001610756,0.012660612352192402,0.002689641434699297,0.005964178126305342,0.002192842774093151,0.004867409821599722,0.013469906523823738,0.02152266912162304,0.0094433119520545,0.010938129387795925,0.01564396359026432,0.017488786950707436,0.022135009989142418,0.034324683248996735,0.0027272594161331654
280,280,The place of death of Juliana of Stolberg is,The place of death of the mother of Louis of Nassau is,Juliana of Stolberg,the mother of Louis of Nassau, Dillenburg,1.9686602570345713e-07,3.197306739366468e-07,2.609658906749246e-07,8.996663325433474e-08,1.0334475319950798e-07,1.6884458773347433e-06,2.1743842637533817e-07,3.7698620758419565e-07,6.051602667866973e-07,9.227409236700623e-08,2.0835052794154763e-07,3.0729481181879237e-07,1.1699354018901431e-07,3.2137532457454654e-07,8.004250418025549e-08,8.785447676018521e-07,1.5518369878009253e-07,2.5481119791948004e-07,9.72358975559473e-08,6.326089163621873e-08,4.50312171551559e-07,5.133994562811495e-08,4.0998480699272477e-07,2.2124137899481866e-07,2.0493925489972753e-07,1.1742650229962237e-07,3.8447277006525837e-07,5.710626282962039e-07,9.644033127642615e-08,5.313596673772736e-08,1.2068748844740185e-07,3.062453401980747e-07,6.503029936766325e-08,1.4051070706955215e-07,1.7809669827784091e-07,2.177378519263584e-06,1.0491733348771959e-07,1.1876186079007311e-07,1.5376980400105822e-07,5.873048962712346e-07,8.092129633041623e-07,5.892743359936503e-08
281,281,The place of birth of Mary McGuckian is,The place of birth of the director of Inconceivable is,Mary McGuckian,the director of Inconceivable, Northern Ireland,0.00014321082562673837,9.930625674314797e-05,5.0586313591338694e-05,0.0001201148479594849,5.3052626753924415e-05,0.00011565836030058563,5.496232188306749e-05,0.00013051358109805733,6.650961586274207e-05,6.449125066865236e-05,0.00011932363122468814,4.905886817141436e-05,5.2175721066305414e-05,5.7386772823520005e-05,4.4289401557762176e-05,0.0001324051700066775,0.00010534757893765345,4.312067540013231e-05,4.0275361243402585e-05,1.382873688271502e-05,6.202234362717718e-05,1.4427720998355653e-05,0.00022545401589013636,4.624923531082459e-05,6.443801976274699e-05,5.5497148423455656e-05,0.0001305882033193484,8.125967724481598e-05,8.035884820856154e-05,3.465382178546861e-05,0.00011816540791187435,5.2183964726282284e-05,6.056979327695444e-05,3.1072569981915876e-05,0.0001005499652819708,3.9011389162624255e-05,5.507103924173862e-05,9.4942057330627e-05,6.753513298463076e-05,7.038431067485362e-05,0.00019843924383167177,2.7190633772988804e-05
282,282,The place of birth of Edmund Ironside is,The place of birth of the father of Edward the Exile is,Edmund Ironside,the father of Edward the Exile, Wessex,3.0320511541503947e-06,3.997721250925679e-06,2.894458020819002e-06,3.591706672523287e-06,3.224893589504063e-06,1.1158860615978483e-05,5.7603469940659124e-06,5.860719284100924e-06,4.178004928689916e-06,2.522444219721365e-06,6.0231477618799545e-06,3.4863285236497177e-06,2.7804849196400028e-06,3.1290385322790826e-06,2.0884210698568495e-06,5.858075837750221e-06,4.726899078377755e-06,3.237338660255773e-06,3.8018097257008776e-06,1.8899892211265978e-06,5.968954155832762e-06,1.4056897725822637e-06,7.036720035102917e-06,3.747273012777441e-06,2.7089602099295007e-06,4.796036591869779e-06,4.632709988072747e-06,5.7746019592741504e-06,3.6054323118150933e-06,1.2563941709231585e-06,3.143854428344639e-06,2.1069281501695514e-06,2.1686364561901428e-06,2.7097039492218755e-06,4.478556093090447e-06,3.95019333154778e-06,3.672056209325092e-06,3.0445869469986064e-06,2.3580503238918027e-06,4.716153398476308e-06,6.825705895607825e-06,1.693260401225416e-06
283,283,Bommarillu Bhaskar was educated at,The director of Bangalore Days was educated at,Bommarillu Bhaskar,the director of Bangalore Days, Film and Television Institute of Tamil Nadu,3.7736244848929346e-05,8.050622273003682e-05,0.00010403390479041263,4.552613609121181e-05,6.228643178474158e-05,0.00011283259664196521,6.020058935973793e-05,6.335933721857145e-05,6.862219743197784e-05,8.356520993402228e-05,5.9109061112394556e-05,0.00012014230014756322,5.1193412218708545e-05,9.442817099625245e-05,5.6707645853748545e-05,4.232834908179939e-05,6.0168262280058116e-05,4.3281816033413634e-05,9.305954881710932e-05,7.272433140315115e-05,6.943071639398113e-05,8.828588761389256e-05,5.609087020275183e-05,9.223650704370812e-05,9.684425458544865e-05,4.287136107450351e-05,7.398342859232798e-05,3.9258342440007254e-05,0.00011419262591516599,9.852833318291232e-05,9.877987758954987e-05,7.130834273993969e-05,8.765565871726722e-05,7.299426943063736e-05,4.0948270907392725e-05,5.826822234666906e-05,8.83292595972307e-05,8.320230699609965e-05,6.093619595048949e-05,9.781519474927336e-05,8.877029176801443e-05,9.20873208087869e-05
284,284,The place of burial of Herod the Great is,The place of burial of the spouse of Cleopatra of Jerusalem is,Herod the Great,the spouse of Cleopatra of Jerusalem, Herodium,0.00012615286686923355,0.0003176787286065519,0.0003163063956890255,0.0001337584399152547,0.0003376786771696061,0.0008014891645871103,0.00024383878917433321,0.00020705586939584464,0.0007099085487425327,0.00010526874393690377,0.0002948809997178614,0.00021320035739336163,0.0001504239480709657,0.000401850527850911,6.553750426974148e-05,0.0006298689404502511,0.00040790566708892584,0.00022135573090054095,0.0003001246659550816,4.113440809305757e-05,0.00034745066659525037,2.4151393517968245e-05,0.0006635351455770433,0.0003831771027762443,0.00015830340271349996,0.00010781249147839844,0.00040997026371769607,0.0006262203096412122,9.191241406369954e-05,1.1600141078815795e-05,3.987582749687135e-05,0.00022450917458627373,9.478227730141953e-05,0.00013920330093242228,7.5151925557293e-05,0.0004607527225743979,0.0002458695671521127,2.9825381716364063e-05,0.00011311753769405186,0.0003847602929454297,0.0004339951847214252,8.050385804381222e-05
285,285,"The date of birth of William I, Count of Holland is",The date of birth of the father of Otto van Holland is,"William I, Count of Holland",the father of Otto van Holland, 1167,0.0030985400080680847,0.0011033780174329877,0.0012835905654355884,0.0016540028154850006,0.0006284579285420477,0.0017876497004181147,0.0013705281307920814,0.0012656914768740535,0.0012641613138839602,0.0013699892442673445,0.0011913080234080553,0.0008062573615461588,0.002360240090638399,0.0015103851910680532,0.0013686524471268058,0.0018357584485784173,0.0016858561430126429,0.0010785369668155909,0.0009374514920637012,0.0015116316499188542,0.0005367845296859741,0.0011246087960898876,0.0007060655043460429,0.0008560849819332361,0.0018571414984762669,0.0017086341977119446,0.0011780635686591268,0.0007702059810981154,0.0011028300505131483,0.00032960306270979345,0.0014795229071751237,0.0006049450021237135,0.0013686383608728647,0.0011822039959952235,0.0009652917506173253,0.001688747783191502,0.0015501967864111066,0.0014110554475337267,0.0010456402087584138,0.0005370134604163468,0.0017634736141189933,0.0001820526085793972
286,286,The place of birth of Adelqui Migliar is,The place of birth of the director of Pages of Life is,Adelqui Migliar,the director of Pages of Life, Concepción,6.56457559671253e-05,1.4959906366129871e-05,1.3501769899448846e-05,9.752346159075387e-06,1.6877082089195028e-05,1.578960109327454e-05,1.005961348710116e-05,1.0831429790414404e-05,1.6512676666025072e-05,2.506312921468634e-05,9.03887121239677e-06,1.0194384230999276e-05,8.778079973126296e-06,1.2350409633654635e-05,5.642422820528736e-06,1.1345599887135904e-05,1.3888018656871282e-05,9.239053724741098e-06,1.2878080269729253e-05,4.463136974663939e-06,1.3397049769992009e-05,6.303464942902792e-06,1.2292087376408745e-05,9.247805792256258e-06,1.0840429240488447e-05,1.2697708370978944e-05,1.1139067282783799e-05,6.7913756538473535e-06,8.230379535234533e-06,5.409654477261938e-06,1.5978723240550607e-05,1.3121562005835585e-05,8.99513361218851e-06,8.316104867844842e-06,1.6949354176176712e-05,1.3561388186644763e-05,1.6229660104727373e-05,1.2220670214446727e-05,1.1923608326469548e-05,1.1593445378821343e-05,2.4802053303574212e-05,1.245845305675175e-05
287,287,The place of birth of Binnya U is,The place of birth of the father of Baw Ngan-Mohn is,Binnya U,the father of Baw Ngan-Mohn, Martaban,2.2381704184226692e-05,2.8479569664341398e-05,2.9458522476488724e-05,2.8983535230509005e-05,2.158266943297349e-05,2.845303424692247e-05,2.4499871869920753e-05,3.1785071769263595e-05,3.474563709460199e-05,3.623407974373549e-05,2.6303783670300618e-05,2.7290920115774497e-05,1.8339451344218105e-05,2.4213566575781442e-05,1.4627322343585547e-05,4.365575659903698e-05,2.2978225388214923e-05,3.13539057970047e-05,2.0756038793479092e-05,1.264416550839087e-05,2.043245876848232e-05,6.940928869880736e-06,2.683904313016683e-05,2.3645077817491256e-05,2.8702615963993594e-05,1.8753020412987098e-05,3.560339246178046e-05,2.7156720534549095e-05,2.116202813340351e-05,1.1094677574874368e-05,2.5557197659509256e-05,2.5461764380452223e-05,1.2897658052679617e-05,2.6333140340284444e-05,2.785603646771051e-05,5.980271816952154e-05,2.764662349363789e-05,3.234494215575978e-05,2.0657171262428164e-05,2.2709953555022366e-05,5.9345456975279376e-05,1.7741518604452722e-05
288,288,Julius Sang was educated at,The spouse of Tekla Chemabwai was educated at,Julius Sang,the spouse of Tekla Chemabwai, North Carolina Central University,0.001086419215425849,0.000937540375161916,0.0007286919862963259,0.0005868012085556984,0.0009628343977965415,0.0012046574847772717,0.0009211585856974125,0.0012961874017491937,0.0006755077047273517,0.0009264458203688264,0.000997137394733727,0.0010410189861431718,0.001081167720258236,0.0006487363134510815,0.0010692011564970016,0.0014226945349946618,0.0007579471566714346,0.00037638182402588427,0.0013044753577560186,0.0009031309164129198,0.0006561547052115202,0.0006506087956950068,0.0006895768456161022,0.0007571930182166398,0.0013130030129104853,0.0005720770568586886,0.0013605565764009953,0.0007382167968899012,0.0006917659193277359,0.0007265405147336423,0.0011970914201810956,0.0006156369927339256,0.0011914143105968833,0.001081128721125424,0.0005321919452399015,0.00032408148399554193,0.000707188795786351,0.0005798295605927706,0.0005014057387597859,0.0005825375556014478,0.0008126607281155884,0.0006854984676465392
289,289,Julius Rockwell was educated at,The father of Francis Williams Rockwell was educated at,Julius Rockwell,the father of Francis Williams Rockwell, Yale,0.023238692432641983,0.011694036424160004,0.00708706583827734,0.00891368929296732,0.005800735205411911,0.011319185607135296,0.0015040120342746377,0.005032130517065525,0.003778953105211258,0.005879943259060383,0.015977676957845688,0.006378439720720053,0.004771084990352392,0.0021031249780207872,0.005625183694064617,0.0028706600423902273,0.020364364609122276,0.005449921358376741,0.009773733094334602,0.006515298504382372,0.007595829199999571,0.00881644431501627,0.00977627094835043,0.004930310882627964,0.011432118713855743,0.0077593280002474785,0.005110378842800856,0.010591737926006317,0.01286433357745409,0.01159984152764082,0.008981342427432537,0.005556737072765827,0.004652973730117083,0.007215012796223164,0.020021531730890274,0.007368751801550388,0.003259284421801567,0.003989247139543295,0.018808728083968163,0.004978965036571026,0.014212262816727161,0.006054366938769817
