,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_just,ans_prob_obs_edit_subject_up,ans_prob_obs_edit_subject_out,ans_prob_obs_edit_subject_how,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_here,ans_prob_obs_edit_subject_then,ans_prob_obs_edit_subject_more,ans_prob_obs_edit_subject_well,ans_prob_obs_edit_subject_also,ans_prob_obs_edit_subject_very,ans_prob_obs_edit_subject_back,ans_prob_obs_edit_subject_there,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_really,ans_prob_obs_edit_subject_why,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_down,ans_prob_obs_edit_subject_on,ans_prob_obs_edit_subject_too,ans_prob_obs_edit_subject_still,ans_prob_obs_edit_subject_never,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_all,ans_prob_obs_edit_subject_most,ans_prob_obs_edit_subject_over,ans_prob_obs_edit_subject_again,ans_prob_obs_edit_subject_always,ans_prob_obs_edit_subject_off,ans_prob_obs_edit_subject_about,ans_prob_obs_edit_subject_today,ans_prob_obs_edit_subject_ever,ans_prob_obs_edit_subject_maybe,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_away
234,234,The place of birth of Édouard Brissaud is,The place of birth of the father of Pierre Brissaud is,Édouard Brissaud,the father of Pierre Brissaud, Besançon,1.786256325431168e-05,3.0599116144003347e-05,6.189013947732747e-05,4.921276558889076e-05,3.113087223027833e-05,2.92998938675737e-05,5.493350272445241e-06,5.885347036382882e-06,8.83418761077337e-05,5.605897058558185e-06,3.909715451300144e-05,2.9656330298166722e-05,1.0952951924991794e-05,2.872851473512128e-05,2.4089120415737852e-05,2.9823546356055886e-05,1.2687280104728416e-05,6.537948502227664e-05,1.6387824871344492e-05,5.419099124992499e-06,1.1694155546138063e-05,9.512588439974934e-05,1.4585611097572837e-05,4.038807674078271e-05,3.99166856368538e-06,2.3249942387337796e-05,7.020687189651653e-05,1.0290095815435052e-05,8.097346835711505e-06,4.683650331571698e-05,5.7673360061016865e-06,3.092786209890619e-05,1.552470348542556e-05,5.8132891354034655e-06,1.0245696103083901e-05,4.480762072489597e-06,1.5671814253437333e-05,4.295130565878935e-05,3.7282617995515466e-05,2.7431991838966496e-05,2.587975723145064e-05,1.377761691401247e-05
235,235,The place of birth of William Clemens is,The place of birth of the director of Crime by Night is,William Clemens,the director of Crime by Night," Saginaw, Michigan",0.00042848262819461524,0.0017847339622676373,0.003225306747481227,0.0033256597816944122,0.0023491298779845238,0.0030430296901613474,0.0003743640845641494,0.0009058500290848315,0.0026802080683410168,0.0005979423876851797,0.002090060617774725,0.00354174617677927,0.001716970931738615,0.0021466074977070093,0.0023221748415380716,0.0017245198832824826,0.0009937954600900412,0.0031225222628563643,0.002155329566448927,0.0010784636251628399,0.0011567063629627228,0.0025805288460105658,0.0008775638416409492,0.002571177901700139,0.0005397521890699863,0.0020502142142504454,0.0027773191686719656,0.0007448701653629541,0.0007198827224783599,0.000802456634119153,0.0008132884395308793,0.0017931328620761633,0.001047681551426649,0.0008603107999078929,0.0010428345995023847,0.0013919200282543898,0.0013753476087003946,0.0022237044759094715,0.0027537273708730936,0.0016676402883604169,0.003923971671611071,0.001954460283741355
236,236,The place of birth of Ted Geoghegan is,The place of birth of the director of Mohawk is,Ted Geoghegan,the director of Mohawk, Beaverton,7.876567542552948e-05,0.00016925836098380387,0.0007426512893289328,0.0003097175504080951,0.00021764726261608303,0.0004191312473267317,3.7676891224691644e-05,4.892539436696097e-05,0.00024147090152837336,1.3474956176651176e-05,0.0002507224562577903,0.00014132766227703542,7.566560088889673e-05,0.00021955525153316557,0.00016384286573156714,0.0002911104238592088,9.244474495062605e-05,0.0004969301517121494,9.536887228023261e-05,8.79867366165854e-05,9.241007501259446e-05,0.0004024778900202364,0.00016425490321125835,0.0002834188053384423,1.85264343599556e-05,0.00016781652811914682,0.00033171114046126604,0.00010123704123543575,9.553146810503677e-05,6.595060403924435e-05,0.00015472937957383692,0.0004328192153479904,0.0001197252786369063,6.099737947806716e-05,8.293159771710634e-05,6.649035640293732e-05,0.00010174173075938597,0.00023248106299433857,9.84096186584793e-05,9.655483154347166e-05,0.00017476844368502498,0.0001599088282091543
237,237,The place of birth of Marina Semyonova is,The place of birth of the spouse of Lev Mikhailovich Karakhan is,Marina Semyonova,the spouse of Lev Mikhailovich Karakhan, Petersburg,5.8903427998302504e-05,3.946687138522975e-05,5.1825369155267254e-05,4.7983900003600866e-05,2.726916500250809e-05,7.220690895337611e-05,4.508888650889276e-06,1.8487078705220483e-05,0.000100132696388755,6.1277628446987364e-06,3.392284634173848e-05,4.270160206942819e-05,1.703331508906558e-05,3.676833148347214e-05,5.327100370777771e-05,2.7092504751635715e-05,2.3525612050434574e-05,0.00010600144742056727,3.7524117942666635e-05,6.987569122429704e-06,1.8535840354161337e-05,4.227669342071749e-05,2.1083900719531812e-05,3.490705421427265e-05,5.849025910720229e-06,3.488465154077858e-05,5.766326285083778e-05,1.674867598921992e-05,1.176345358544495e-05,1.7590353309060447e-05,1.7011539966915734e-05,4.099845318705775e-05,1.2316254469624255e-05,8.724075996724423e-06,1.9658609744510613e-05,1.3566518646257464e-05,1.3395878340816125e-05,3.345757068018429e-05,4.023516157758422e-05,5.09965539094992e-05,3.717726212926209e-05,1.9857405277434736e-05
238,238,The spouse of Brian Tse is,The spouse of the director of McDull: Me & My Mum is,Brian Tse,the director of McDull: Me & My Mum, Alice Mak,2.4949933958851034e-06,2.351592411287129e-05,2.0070581740583293e-05,1.19971973617794e-05,6.117329030530527e-05,3.4799166314769536e-05,1.7893320546136238e-05,1.1768958756874781e-05,6.668126297881827e-05,6.52098169666715e-05,2.5533228836138733e-05,1.5231745237542782e-05,3.2411640859209e-05,1.3250480151327793e-05,3.752900011022575e-05,2.9673217795789242e-05,2.294799378432799e-05,9.490107913734391e-06,2.7421316190157086e-05,2.4909752028179355e-05,1.9850880562444218e-05,1.825686194933951e-05,2.4317982024513185e-05,1.3972769920655992e-05,1.4087241652305238e-05,8.154245733749121e-06,2.076199780276511e-05,1.74052420334192e-05,4.0034876292338595e-05,1.1751142665161751e-05,2.152347042283509e-05,2.576482256699819e-05,1.7045049389707856e-05,2.823918839567341e-05,7.946885489218403e-06,1.2245171092217788e-05,9.65860363066895e-06,3.3642245398368686e-05,0.00011177915439475328,2.5765210011741146e-05,3.3631265978328884e-05,8.533943764632568e-05
239,239,The mother of Damian Harris is,The mother of the director of Bad Company is,Damian Harris,the director of Bad Company, Elizabeth Rees-Williams,1.9500605503708357e-06,1.6238638636423275e-05,0.00010531798761803657,1.807589978852775e-05,0.00010080782521981746,8.85875488165766e-05,1.8807440937962383e-05,1.781746141205076e-05,6.385555025190115e-05,4.791110768564977e-05,5.563397644436918e-05,0.00016604905249550939,0.00011191739031346515,7.026782259345055e-05,3.379827467142604e-05,0.0001896546600619331,2.9484875994967297e-05,3.313207344035618e-05,0.00016682453860994428,2.0414659957168624e-05,0.0002638282021507621,2.834656879713293e-05,0.00011335221643093973,9.686245175544173e-05,6.976720214879606e-06,6.0847552958875895e-05,0.0002600771840661764,0.0001659393892623484,0.0001954531471710652,5.215744749875739e-05,8.27889671199955e-05,0.00015575539146084338,9.997255256166682e-05,2.3267635697266087e-05,5.837518983753398e-05,0.00017419207142665982,4.520967559074052e-05,4.876917228102684e-05,0.00012582712224684656,7.698212721152231e-05,8.433837501797825e-05,2.8158401619293727e-05
240,240,The mother of Lisa Azuelos is,The mother of the director of Dalida is,Lisa Azuelos,the director of Dalida, Marie Laforêt,2.0434060843399493e-06,2.6525111024966463e-05,6.135844887467101e-05,1.4558457223756704e-05,3.3650427212705836e-05,6.420111458282918e-05,2.5761799406609498e-05,1.7709458916215226e-05,3.071131868637167e-05,1.1955416994169354e-05,4.609698953572661e-05,8.602322486694902e-05,2.7000489353667945e-05,5.093959407531656e-05,3.3552769309608266e-05,8.72750097187236e-05,3.798253965214826e-05,3.476706115179695e-05,0.00013202228001318872,2.0839985154452734e-05,0.00017839933570940048,3.3787189750000834e-05,4.5155138650443405e-05,3.120727706118487e-05,1.210688515129732e-05,6.408425542758778e-05,6.750023021595553e-05,5.515848533832468e-05,0.00012632031575776637,2.1870535420021042e-05,6.252350431168452e-05,9.77132876869291e-05,5.181914457352832e-05,3.264342376496643e-05,4.567437281366438e-05,9.648611739976332e-05,2.8911348636029288e-05,3.76870266336482e-05,5.343331577023491e-05,8.454232738586143e-05,3.233946699765511e-05,3.2047497370513156e-05
241,241,The country of citizenship of Marie Louise Gonzaga is,The country of citizenship of the mother of Maria Anna Theresa Vasa is,Marie Louise Gonzaga,the mother of Maria Anna Theresa Vasa, Polish-Lithuanian Commonwealth,4.272678415873088e-05,0.0003772458294406533,0.00014743692008778453,0.00021483769523911178,0.00022566351981367916,0.00030067283660173416,0.00035206603934057057,0.0001613758795429021,0.00043250282760709524,0.00028934734291397035,0.00012458603305276483,0.00025677369558252394,0.0004972309689037502,0.00015912980597931892,0.0006704258848913014,0.00029163711587898433,0.00037509622052311897,0.0002752802975010127,0.0005463495617732406,0.00042192183900624514,0.0006777633680030704,0.00021142831246834248,0.00014080551045481116,0.0002405266131972894,0.0007974790059961379,0.0003394422819837928,0.00015387943130917847,0.0003679190413095057,0.00028526264941319823,0.00015892107330728322,0.00025424055638723075,0.0005704577779397368,0.00021120392193552107,0.00048193024122156203,0.00031663262052461505,0.0002508846519049257,0.00014074106002226472,0.0002037536760326475,0.0002669359964784235,0.00030104906181804836,0.0002836804778780788,0.0002030174946412444
242,242,The country of citizenship of Barbara of Brandenburg is,The country of citizenship of the mother of Gianfrancesco Gonzaga is,Barbara of Brandenburg,the mother of Gianfrancesco Gonzaga, Germany,0.0282116886228323,0.0028605572879314423,0.0007450593402609229,0.0013689268380403519,0.0009077945724129677,0.0013288860209286213,0.0015854514203965664,0.0006816410459578037,0.0024456949904561043,0.0011443250114098191,0.0010129287838935852,0.0016791245434433222,0.0027809536550194025,0.0016832585679367185,0.0016514519229531288,0.0018507494824007154,0.0035276170819997787,0.002945310901850462,0.002233735052868724,0.0030195985455065966,0.003109085140749812,0.0015263024251908064,0.0005602818564511836,0.0018163861241191626,0.0016465089283883572,0.000892775016836822,0.0006436333060264587,0.002178114140406251,0.001182297244668007,0.0013945202808827162,0.0004492642474360764,0.0036692298017442226,0.0007266964530572295,0.0006686227861791849,0.001646237215027213,0.0008194090914912522,0.0006500385352410376,0.003938180860131979,0.0020248445216566324,0.0027111112140119076,0.001308364444412291,0.001109338249079883
243,243,The country of citizenship of Barbra Streisand is,"The country of citizenship of the performer of Papa, Can You Hear Me? is",Barbra Streisand,"the performer of Papa, Can You Hear Me?", America,0.002170395338907838,0.001829603686928749,0.0005317016039043665,0.0008183128084056079,0.001673789811320603,0.0016487789107486606,0.0013027847744524479,0.0008805989054962993,0.0022276057861745358,0.0008996287942864001,0.0011908526066690683,0.0012414369266480207,0.001680362387560308,0.0008310754783451557,0.001010033069178462,0.0025894136633723974,0.0014318700414150953,0.00340809253975749,0.0013584587723016739,0.0008528709877282381,0.001278977608308196,0.0018215940799564123,0.0011349365813657641,0.0015638354234397411,0.001218534423969686,0.0005650594248436391,0.0007388339727185667,0.0015951195964589715,0.0007922900258563459,0.00110473798122257,0.0005016448558308184,0.003986665513366461,0.000800750101916492,0.0006898842984810472,0.0019517338369041681,0.0009547281078994274,0.0005887629231438041,0.004762548487633467,0.0007242567371577024,0.0015547212678939104,0.0011221854947507381,0.0026392920408397913
244,244,The place of death of Paul Allen is,The place of death of the founded by of Interval Research Corporation is,Paul Allen,the founded by of Interval Research Corporation, Seattle,8.080444240476936e-05,0.00015823077410459518,0.00013160337402950972,8.045436698012054e-05,0.00014645862393081188,0.000295982783427462,2.2170857846504077e-05,1.692966543487273e-05,0.0001941534283105284,1.079268622561358e-05,0.0001821232435759157,0.00010260053386446089,9.719769877847284e-05,8.65840629558079e-05,0.0001203316351165995,0.00015865601017139852,0.0004238170513417572,0.0004567667201627046,0.00013711591600440443,0.00013749189383815974,9.068945655599236e-05,0.00014563986042048782,0.00012126387446187437,0.00017581683641765267,5.622396565740928e-05,6.653711170656607e-05,0.0002276148006785661,0.00016100583889055997,0.0001274632813874632,0.0001119551743613556,7.927334809210151e-05,0.0001863747020252049,0.00012889002391602844,0.00012708872964140028,9.401033457834274e-05,0.00018904233002103865,5.5966447689570487e-05,0.00015221416833810508,0.00012322512338869274,0.00030159749439917505,0.0001393711136188358,4.9461890739621595e-05
245,245,The place of birth of Poppaea Sabina is,The place of birth of the mother of Claudia Augusta is,Poppaea Sabina,the mother of Claudia Augusta, Pompeii,0.0002436660579405725,0.00012654479360207915,0.0002831748279277235,0.00018609949620440602,0.00011411980085540563,0.0002233412815257907,3.289254163973965e-05,6.541956827277318e-05,0.00027658234466798604,5.1969760534120724e-05,0.00023463930119760334,0.00012815711670555174,0.0001532349269837141,0.00014543072029482573,7.356696733040735e-05,0.0003668548888526857,0.00012938609870616347,0.00022017511946614832,0.00014377565821632743,5.900219184695743e-05,8.513683133060113e-05,0.0002803799288813025,9.95105947367847e-05,0.00012928794603794813,2.771036270132754e-05,0.0001156068392447196,0.0003117443702649325,8.851548045640811e-05,6.665210821665823e-05,9.691588638816029e-05,8.434952178504318e-05,8.921130938688293e-05,9.465308539802209e-05,3.508427107590251e-05,9.317472722614184e-05,5.4368585551856086e-05,0.00018313540203962475,0.00020464866247493774,0.00011914367496501654,0.00019670175970532,0.00013139547081664205,6.933501572348177e-05
246,246,The place of birth of Lana Del Rey is,The place of birth of the performer of Yayo is,Lana Del Rey,the performer of Yayo, New York,0.006625317502766848,0.0019128435524180532,0.00093506695702672,0.0007373198168352246,0.0010869657853618264,0.0018404050497338176,0.0005633709370158613,0.0005980001878924668,0.0014244681224226952,0.00039132253732532263,0.0014354707673192024,0.0005403982358984649,0.0006803597207181156,0.0011455401545390487,0.0014193569077178836,0.0015951498644426465,0.0015609855763614178,0.002010606462135911,0.0011371528962627053,0.0010515563189983368,0.0010286407778039575,0.0017652726965025067,0.0009356356458738446,0.0009274046751670539,0.0004155822389293462,0.0016668139724060893,0.001110345358029008,0.0008198239956982434,0.0007477425970137119,0.0008761690114624798,0.0008415856282226741,0.0011497957166284323,0.0005779945640824735,0.0004412322596181184,0.001314339810051024,0.0009584131184965372,0.0009183921501971781,0.002257594605907798,0.0008033682825043797,0.0018771355971693993,0.0012846632162109017,0.0019503874937072396
247,247,The place of death of Franklin W. Olin is,The place of death of the father of John Merrill Olin is,Franklin W. Olin,the father of John Merrill Olin, St. Louis,6.780794501537457e-05,0.0002737102622631937,0.0003089406236540526,0.00023066009453032166,0.00015966608771122992,0.0006979745230637491,1.6129726645885967e-05,1.6424608475062996e-05,0.0004839527537114918,3.6693520087283105e-05,0.0004711200890596956,0.0003780689730774611,0.00011769380216719583,0.00043254962656646967,0.00016580928058829159,0.00017661298625171185,0.00018502971215639263,0.0020830186549574137,0.00020314539142418653,0.0001600304094608873,0.0001316061388934031,0.0014627717901021242,8.47364790388383e-05,0.0004668733454309404,3.274976188549772e-05,6.091174145694822e-05,0.0004930248251184821,8.589524804847315e-05,9.499738371232525e-05,0.00022398408327717334,2.1612631826428697e-05,0.000659142795484513,7.896115857874975e-05,3.9570477383676916e-05,1.795915886759758e-05,0.0001474369055358693,5.365146716940217e-05,0.0005846744170412421,0.000761507370043546,0.0006730574532411993,0.00022112278384156525,0.00027447595493867993
248,248,The country of citizenship of Louis Ralph is,The country of citizenship of the director of Our Emden is,Louis Ralph,the director of Our Emden, Austria,0.0004921560757793486,0.007394437678158283,0.006427624728530645,0.0031419042497873306,0.0028228922747075558,0.0037703830748796463,0.0022817389108240604,0.00048534898087382317,0.0029820078052580357,0.0010305525502189994,0.001967924414202571,0.005408312194049358,0.004385787062346935,0.003975429106503725,0.010023843497037888,0.003942925948649645,0.012609418481588364,0.0073082963936030865,0.006763780023902655,0.004955408163368702,0.01773676462471485,0.002818694105371833,0.0007580763194710016,0.0033860306721180677,0.0026871655136346817,0.002885245718061924,0.00132476887665689,0.0031453645788133144,0.0033695725724101067,0.0027318885549902916,0.0007097695488482714,0.007213974837213755,0.0011959169059991837,0.0017187576740980148,0.002513302955776453,0.0031349307391792536,0.0010363046312704682,0.0037025625351816416,0.00487158028408885,0.004900733474642038,0.0023170874919742346,0.0038843241054564714
249,249,The place of birth of Björk is,The place of birth of the composer of Unravel is,Björk,the composer of Unravel, Reykjavík,0.0012112281983718276,3.833310984191485e-05,7.88201141403988e-05,5.23847047588788e-05,2.6559790057945065e-05,2.019152816501446e-05,1.761621388141066e-05,1.5082493519003037e-05,3.6459787224885076e-05,8.828892532619648e-06,3.704964910866693e-05,3.7501387851079926e-05,1.2551657164294738e-05,3.580528937163763e-05,3.2730866223573685e-05,2.676198164408561e-05,2.398474134679418e-05,3.9287049730774015e-05,2.6675259505282156e-05,2.062901148747187e-05,1.9491297280183062e-05,4.9360005505150184e-05,1.9960552890552208e-05,4.2443884012755007e-05,1.0185603059653658e-05,2.8655420464929193e-05,2.7372791009838693e-05,1.0528959137445781e-05,1.6429679817520082e-05,2.107310137944296e-05,2.5375937184435315e-05,3.266081330366433e-05,3.405777897569351e-05,1.2983993656234816e-05,1.93639407370938e-05,8.46386046760017e-06,2.3989379769773223e-05,2.1862662833882496e-05,3.5674511309480295e-05,2.3534763386123814e-05,5.2079089073231444e-05,6.960661994526163e-05
250,250,The date of birth of Helene Hegemann is,The date of birth of the director of Axolotl Overkill is,Helene Hegemann,the director of Axolotl Overkill, 19 February 1992,0.0040705762803554535,0.0018249819986522198,0.002438509836792946,0.002829114906489849,0.00246829679235816,0.0023958170786499977,0.0005694513092748821,0.0022778974380344152,0.0017235652776435018,0.0011589819332584739,0.00044989422895014286,0.004502821713685989,0.0006254247855395079,0.002865174086764455,0.0016595838824287057,0.0011968041071668267,0.001165768364444375,0.0018121062312275171,0.0016443600179627538,0.00023921630054246634,0.0008902541594579816,0.0023633346427232027,0.0018859513802453876,0.0022878109011799097,0.0007321080192923546,0.0013884620275348425,0.002159884199500084,0.0011148061603307724,0.0012748190201818943,0.0007263311417773366,0.001270204083994031,0.0014811721630394459,0.000995970331132412,0.0012575662694871426,0.0021665047388523817,0.0013804889749735594,0.001399774570018053,0.002609826857224107,0.002275269478559494,0.0011962057324126363,0.004381929524242878,0.001685700612142682
251,251,"The country of citizenship of Thomas Lyon-Bowes, 11th Earl of Strathmore and Kinghorne is","The country of citizenship of the father of Thomas George Lyon-Bowes, Lord Glamis is","Thomas Lyon-Bowes, 11th Earl of Strathmore and Kinghorne","the father of Thomas George Lyon-Bowes, Lord Glamis", British,0.004210048820823431,0.004077041521668434,0.0016299718990921974,0.0034667884465306997,0.0005804419633932412,0.0014677677536383271,0.004316071514040232,0.0013589770533144474,0.0031169988214969635,0.003219438483938575,0.0018965430790558457,0.004091511480510235,0.006982531864196062,0.003192618489265442,0.003129754215478897,0.0031011104583740234,0.007764976471662521,0.0029356565792113543,0.007116819731891155,0.007928548380732536,0.01077965646982193,0.0008036550134420395,0.0006118747405707836,0.003294221358373761,0.004399728961288929,0.0022606372367590666,0.0015207187971100211,0.005346082150936127,0.002985255792737007,0.003039405681192875,0.0013530596625059843,0.00567128648981452,0.0007390915416181087,0.010068872943520546,0.003832850605249405,0.002368568442761898,0.000747918093111366,0.005416044965386391,0.001633465406484902,0.0045582884922623634,0.0030540365260094404,0.004241776652634144
252,252,The place of birth of Aleksa Gajić is,The place of birth of the director of Technotise: Edit & I is,Aleksa Gajić,the director of Technotise: Edit & I, Belgrade,0.004362371284514666,0.0002642593171913177,0.0006209835992194712,0.0005624638870358467,0.0003331740736030042,0.0002768773993011564,0.0001368414086755365,0.0001189925751532428,0.0003459843574091792,4.4249311031308025e-05,0.00041429419070482254,0.0004636572557501495,0.0001512237504357472,0.0004394914722070098,0.00035964709240943193,0.00018441828433424234,0.00023107751621864736,0.00039391746395267546,0.00027909729396924376,0.00016514929302502424,0.00019673291535582393,0.0003405623137950897,0.00020428413699846715,0.00039977062260732055,7.977814675541595e-05,0.00022388399520423263,0.00042774889152497053,0.00010617623047437519,0.00014437164645642042,0.00018744789122138172,0.00012070567026967183,0.00019713028450496495,0.00018531765090301633,8.589833305450156e-05,0.00015859221457503736,9.971318650059402e-05,0.00023573701037093997,0.0002557151310611516,0.0002481511910445988,0.0002659664023667574,0.0003471339005045593,0.00029998880927450955
253,253,The date of death of Grace Kelly is,The date of death of the mother of Princess Stéphanie of Monaco is,Grace Kelly,the mother of Princess Stéphanie of Monaco," September 14, 1982",0.00642794743180275,0.0058325366117060184,0.010463710874319077,0.00881050992757082,0.0071588195860385895,0.009507594630122185,0.002424598904326558,0.0038427363615483046,0.00390633475035429,0.0058460659347474575,0.0025260027032345533,0.012028494849801064,0.004220963921397924,0.009676593355834484,0.00894642248749733,0.008157729171216488,0.0041723898611962795,0.009537601843476295,0.0072577702812850475,0.001021088450215757,0.006509796250611544,0.00952529814094305,0.00817373301833868,0.01155968476086855,0.0018795861396938562,0.004183264449238777,0.013812441378831863,0.004694591276347637,0.008332932367920876,0.001953248865902424,0.0052545759826898575,0.0034237958025187254,0.004890992771834135,0.0028719601687043905,0.006972416769713163,0.008489496074616909,0.005863041616976261,0.009336506016552448,0.006471275817602873,0.009721101261675358,0.012468677014112473,0.007860250771045685
254,254,The country of citizenship of Ryan Briscoe is,The country of citizenship of the spouse of Nicole Briscoe is,Ryan Briscoe,the spouse of Nicole Briscoe, Australian,0.0005233462434262037,0.0010847473749890924,0.0010250359773635864,0.000757107394747436,0.0005866011488251388,0.0007545960252173245,0.0008840523660182953,0.0002538251574151218,0.0005533063667826355,0.00044594972860068083,0.0010477801552042365,0.0010225073201581836,0.0018987363437190652,0.000653396244160831,0.001965479226782918,0.0010593627812340856,0.0009972096886485815,0.0006183055811561644,0.0016467226669192314,0.001241302932612598,0.0019077056786045432,0.0010797536233440042,0.0006356202648021281,0.000837916333694011,0.0009554246789775789,0.0008262451738119125,0.0005190856172703207,0.0010405638022348285,0.0015673632733523846,0.0006346697336994112,0.0006944446358829737,0.0006727056461386383,0.000639511039480567,0.001725448644720018,0.0015677573392167687,0.0009540877654217184,0.00034759912523441017,0.000519237422849983,0.0004363594052847475,0.0008649497176520526,0.0006166933453641832,0.0003310454194433987
255,255,The place of death of Michael Truman is,The place of death of the director of Girl in the Headlines is,Michael Truman,the director of Girl in the Headlines," Newbury, Berkshire",0.00013214853242971003,0.0015296308556571603,0.0010713726514950395,0.001249870052561164,0.001981905894353986,0.006051105447113514,0.0004096713673789054,0.000335259159328416,0.0021879426203668118,9.978636080631986e-05,0.005367576610296965,0.0011625306215137243,0.00029489665757864714,0.0011199917644262314,0.0015243026427924633,0.0016753962263464928,0.0035337256267666817,0.008157944306731224,0.0009546444052830338,0.0013952915323898196,0.0004401257901918143,0.004023747052997351,0.0011613811366260052,0.0026791796553879976,0.00036228945828042924,0.0006736874929629266,0.006031304132193327,0.0006930417730472982,0.0020373770967125893,0.0018794902134686708,0.0009168277611024678,0.0032772282138466835,0.0014578575501218438,0.000533802027348429,0.00015756329230498523,0.0038706352934241295,0.000504382885992527,0.004859961569309235,0.0022064815275371075,0.0021992286201566458,0.0013553228927776217,0.0015302770771086216
256,256,Theodore Dwight Woolsey was educated at,The father of Theodore Salisbury Woolsey was educated at,Theodore Dwight Woolsey,the father of Theodore Salisbury Woolsey, Yale College,0.1226520761847496,0.06866671144962311,0.06533988565206528,0.022435521706938744,0.012468243949115276,0.02779293805360794,0.013957184739410877,0.040129404515028,0.020206362009048462,0.03817076236009598,0.02759183757007122,0.010470864363014698,0.02931119315326214,0.03732813149690628,0.012113377451896667,0.0424928143620491,0.06931822746992111,0.0362117700278759,0.044516146183013916,0.033875398337841034,0.03145686909556389,0.020805545151233673,0.01255523320287466,0.03911822661757469,0.041476041078567505,0.0576927587389946,0.043007977306842804,0.021855223923921585,0.007355629000812769,0.005048197694122791,0.026109205558896065,0.05676458775997162,0.04766508564352989,0.012427582405507565,0.030583580955863,0.040512051433324814,0.04078817367553711,0.03272350877523422,0.03440634161233902,0.061055880039930344,0.08257737010717392,0.014028104953467846
257,257,The student of of Franz Schubert is,The student of of the composer of Prometheus is,Franz Schubert,the composer of Prometheus, Antonio Salieri,3.654190732049756e-05,1.886753125290852e-05,2.1093137547723018e-05,1.3569690054282546e-05,2.1710700821131468e-05,5.1087023166473955e-05,4.8932346544461325e-05,2.799586218316108e-05,3.246100459364243e-05,8.863362381816842e-06,2.3641157895326614e-05,2.199295340687968e-05,2.2302843717625365e-05,2.4593011403339915e-05,3.9201677282107994e-05,3.835711322608404e-05,2.1587735318462364e-05,2.3867505660746247e-05,4.174115747446194e-05,2.7305473849992268e-05,4.397450538817793e-05,8.67515063873725e-06,2.8351552828098647e-05,1.1220370652154088e-05,1.1940451258851681e-05,5.0957918574567884e-05,3.161144923069514e-05,2.2736156097380444e-05,4.079246718902141e-05,1.3606536413135473e-05,2.9336761144804768e-05,1.8781754988594912e-05,2.032298652920872e-05,1.5924231774988584e-05,3.783492502407171e-05,2.59657645074185e-05,2.4169183234334923e-05,7.282508158823475e-05,1.960169720405247e-05,1.3493101505446248e-05,1.9359420548425987e-05,1.9648601664812304e-05
258,258,The place of birth of Prince Ludwig of Löwenstein-Wertheim-Freudenberg is,The place of birth of the spouse of Princess Anne of Löwenstein-Wertheim-Freudenberg is,Prince Ludwig of Löwenstein-Wertheim-Freudenberg,the spouse of Princess Anne of Löwenstein-Wertheim-Freudenberg, Kreuzwertheim,8.277923370769713e-06,4.819443347514607e-06,2.1559742890531197e-05,1.3542485248763114e-05,8.191863344109152e-06,9.108751328312792e-06,4.998549343326886e-07,2.309456021976075e-06,1.555956077936571e-05,1.349147623841418e-06,1.0622987247188576e-05,1.2986999536224175e-05,3.880636540998239e-06,4.936166533298092e-06,4.632870059140259e-06,4.8208189582510386e-06,3.060262088183663e-06,1.4425746485358104e-05,4.1426146708545275e-06,8.136724432006304e-07,3.4372189929854358e-06,1.193109346786514e-05,2.890734322136268e-06,6.4339333221141715e-06,6.909394301146676e-07,9.068682629731484e-06,1.9840163076878525e-05,2.492723297109478e-06,2.4744194888626225e-06,6.604277587030083e-06,3.0980204428487923e-06,4.193525455775671e-06,3.930948878405616e-06,2.5496462967566913e-06,3.3326105040032417e-06,1.5188940096777515e-06,3.209265742043499e-06,6.136413048807299e-06,1.514004179625772e-05,6.2924814301368315e-06,9.590939953341149e-06,4.776822152052773e-06
